run_id,seed,model,calc,dt,seq_len,sequence_id,step,t,state_std,state_q10,state_q90,aleatoric_unc,epistemic_unc,input,target,state_0
parity_task,42,ParityTask,Ito,0.01,15,2,1,0.01,0.024274934010943005,-1.0357449602267867,-0.9756235248938873,0.0005366554631253234,5.2616958110313844e-05,-1.0,0.0,-1.0034316918801718
parity_task,42,ParityTask,Ito,0.01,15,2,2,0.02,0.025024047250641876,0.9719589963066971,1.033287242293495,0.0006130937319351665,1.3109208867190214e-05,1.0,0.0,1.002796764865934
parity_task,42,ParityTask,Ito,0.01,15,2,3,0.03,0.02936744128352284,-1.0302106722667468,-0.9605453709891542,0.0006964040342717675,0.00016604257326939672,-1.0,0.0,-0.9969049558917038
parity_task,42,ParityTask,Ito,0.01,15,2,4,0.04,0.02850855208378596,-1.0357743500281338,-0.9655081764748152,0.0007375849878805242,7.51525540334132e-05,-1.0,0.0,-1.0033784553311953
parity_task,42,ParityTask,Ito,0.01,15,2,5,0.05,0.024488387637931562,0.9653003573938586,1.0315956084608426,0.0005302547479493061,6.942638115629123e-05,1.0,0.0,0.9986304470039488
parity_task,42,ParityTask,Ito,0.01,15,2,6,0.06,0.024318607571343135,-1.0271135097803057,-0.9682582657909822,0.0005191805148079849,7.221415940100133e-05,-1.0,0.0,-0.9957429803877522
parity_task,42,ParityTask,Ito,0.01,15,2,7,0.07,0.028511383777049253,-1.0421671853061,-0.9802474777979976,0.0005581998745653182,0.00025469913031687133,-1.0,0.0,-1.0130566174892917
parity_task,42,ParityTask,Ito,0.01,15,2,8,0.08,0.028286785815799863,0.9630917389831933,1.0312872245339242,0.0006859847276146569,0.00011415752417427867,1.0,0.0,0.993373335363324
parity_task,42,ParityTask,Ito,0.01,15,2,9,0.09,0.03250180336466904,0.9514687380742877,1.0250449828445187,0.0010461256905197674,1.0241531435844011e-05,1.0,0.0,0.9865817041500154
parity_task,42,ParityTask,Ito,0.01,15,2,10,0.1,0.024703357395815605,-1.031571309906967,-0.9659570186336532,0.0005424046778397794,6.7851188785619e-05,-1.0,0.0,-1.00393105086609
parity_task,42,ParityTask,Ito,0.01,15,2,11,0.11,0.023505767742883793,0.9749438630596906,1.0359809497518284,0.0005498404023937504,2.680714788645882e-06,1.0,0.0,1.0001184782889008
parity_task,42,ParityTask,Ito,0.01,15,2,12,0.12,0.02914717553148939,-1.0365319124053916,-0.9604064634233381,0.0008173844785174124,3.2173362946041865e-05,-1.0,0.0,-0.9949642303381281
parity_task,42,ParityTask,Ito,0.01,15,2,13,0.13,0.024700765530984974,-1.024802196739832,-0.9652336188118151,0.0005948956405526493,1.523217726404553e-05,-1.0,0.0,-0.9968936525518357
parity_task,42,ParityTask,Ito,0.01,15,2,14,0.14,0.030741714972882583,0.9700343135048567,1.0439285202371489,0.0007899175776742189,0.00015513546179973727,1.0,1.0,1.0057033391879153
parity_task,42,ParityTask,Ito,0.01,15,3,0,0.0,0.02993804869828246,0.9583396267680913,1.0348270586019492,0.0008491080690430144,4.717869081771801e-05,1.0,0.0,1.0015408603102627
parity_task,42,ParityTask,Ito,0.01,15,3,1,0.01,0.026368511536379008,-1.0258120002051907,-0.9654326969261043,0.0006177647423625646,7.753365828158913e-05,-1.0,0.0,-0.9939635793955528
parity_task,42,ParityTask,Ito,0.01,15,3,2,0.02,0.03405280946725864,-1.0277939830180634,-0.9612850533986971,0.0010079648164318725,0.00015162901618154896,-1.0,0.0,-0.9929316623285791
parity_task,42,ParityTask,Ito,0.01,15,3,3,0.03,0.019996991189148806,-1.0197598601662972,-0.9748717201315688,0.0003858150848676603,1.406457175123511e-05,-1.0,0.0,-0.9982799240014003
parity_task,42,ParityTask,Ito,0.01,15,3,4,0.04,0.0311819943518636,-1.0472625271577045,-0.9678563766416247,0.0005417953397990095,0.0004305214319606429,-1.0,0.0,-1.0049865621706329
parity_task,42,ParityTask,Ito,0.01,15,3,5,0.05,0.03259123304675773,-1.026177353124527,-0.9644170149572541,0.0010439043118003683,1.8284159707704618e-05,-1.0,0.0,-0.9934652201437371
parity_task,42,ParityTask,Ito,0.01,15,3,6,0.06,0.033098751237609525,-1.051188703603178,-0.9641943521133493,0.0010624603664026852,3.306696708647279e-05,-1.0,0.0,-1.008102630412303
parity_task,42,ParityTask,Ito,0.01,15,3,7,0.07,0.0332888867760739,-1.0327663279748802,-0.9724901724916206,0.0010014283622035173,0.00010672162058674934,-1.0,0.0,-1.0008456381659039
parity_task,42,ParityTask,Ito,0.01,15,3,8,0.08,0.030161576701721867,0.9601617980213145,1.0427254217332746,0.0007139460146536085,0.00019577469448024343,1.0,0.0,1.0006762893377412
parity_task,42,ParityTask,Ito,0.01,15,3,9,0.09,0.022345857760365878,0.9802566613670577,1.0224306037425452,0.0004685343160280942,3.0803043018409394e-05,1.0,0.0,0.9997637794771329
parity_task,42,ParityTask,Ito,0.01,15,3,10,0.1,0.03228472454044907,-1.0372494006680204,-0.9601621881490481,0.000949199764915672,9.310367373700285e-05,-1.0,0.0,-1.0048720347710836
parity_task,42,ParityTask,Ito,0.01,15,3,11,0.11,0.022993991566555506,0.9844425489947577,1.0382929160036323,0.0005245664580116484,4.157190151177073e-06,1.0,0.0,1.012716854199897
parity_task,42,ParityTask,Ito,0.01,15,3,12,0.12,0.024763451681169207,-1.0329611349806915,-0.9755752369103057,0.0003769990353532444,0.00023622950381235763,-1.0,0.0,-1.0021405301200579
parity_task,42,ParityTask,Ito,0.01,15,3,13,0.13,0.02651928672266172,-1.0460145776876133,-0.9796485126571378,0.0006711803592282648,3.209220905047693e-05,-1.0,0.0,-1.0092924987838654
parity_task,42,ParityTask,Ito,0.01,15,3,14,0.14,0.030322097987427177,0.9718456488603848,1.0371960143965095,0.0007528148745859872,0.00016661475177314985,1.0,1.0,1.0035019840842854
parity_task,42,ParityTask,Ito,0.01,15,4,0,0.0,0.03273858352301444,0.955398652818766,1.039943922732158,0.0009251333422944123,0.00014668150879897988,1.0,0.0,1.0058342928344213
parity_task,42,ParityTask,Ito,0.01,15,4,1,0.01,0.03160766663113168,-1.0397540968294423,-0.9566551296859471,0.0009764831285197596,2.256146134499632e-05,-1.0,0.0,-0.9979362169346757
parity_task,42,ParityTask,Ito,0.01,15,4,2,0.02,0.04206381444628776,-1.0320398122215695,-0.9760435144645828,0.0015452694438267507,0.00022409504194497687,-1.0,0.0,-1.0000684757065115
parity_task,42,ParityTask,Ito,0.01,15,4,3,0.03,0.03205424686990204,0.9681551313877752,1.035595115518063,0.000979758266205492,4.771647619113273e-05,1.0,0.0,1.003070292166423
parity_task,42,ParityTask,Ito,0.01,15,4,4,0.04,0.030368065214389044,0.9679588799754761,1.0443446908566651,0.0008398889252562887,8.23304596090981e-05,1.0,0.0,1.0016039275978366
parity_task,42,ParityTask,Ito,0.01,15,4,5,0.05,0.025994677138481057,0.9611154543760706,1.0312267054941917,0.0006523085976752665,2.3414641858603255e-05,1.0,0.0,0.9987850394345887
parity_task,42,ParityTask,Ito,0.01,15,4,6,0.06,0.03107046334093967,-1.0389605859972015,-0.9721204744006026,0.000948165242744292,1.7208449476384713e-05,-1.0,0.0,-1.0073915153436397
parity_task,42,ParityTask,Ito,0.01,15,4,7,0.07,0.03197693497281674,0.9614846327694553,1.0464461142140293,0.0008756017976615126,0.00014692257259423972,1.0,0.0,1.001177226566634
parity_task,42,ParityTask,Ito,0.01,15,4,8,0.08,0.03444734668411873,0.944662048743441,1.0228230395563505,0.0010555992094822587,0.00013102048409360684,1.0,0.0,0.992002059433898
parity_task,42,ParityTask,Ito,0.01,15,4,9,0.09,0.0334931237801846,0.9522138222025407,1.0356579805972792,0.0010096829339470942,0.00011210640660767297,1.0,0.0,0.9977841301116449
parity_task,42,ParityTask,Ito,0.01,15,4,10,0.1,0.04295964923575483,0.9378851032962724,1.0495799929503205,0.0015202911295618823,0.0003252403328972085,1.0,0.0,0.9990087867828902
parity_task,42,ParityTask,Ito,0.01,15,4,11,0.11,0.03035086287446529,-1.0500528328145615,-0.9743131283408077,0.0008929512771485862,2.8223600076009354e-05,-1.0,0.0,-1.0137078165934164
parity_task,42,ParityTask,Ito,0.01,15,4,12,0.12,0.03285757176593132,-1.0316168043846152,-0.9387003813489563,0.0007559249764690724,0.00032369504588425666,-1.0,0.0,-0.9910534910773455
parity_task,42,ParityTask,Ito,0.01,15,4,13,0.13,0.03954495228916286,0.9358133482506098,1.026043801695011,0.0015120557137237877,5.174753782837823e-05,1.0,0.0,0.9878489541854719
parity_task,42,ParityTask,Ito,0.01,15,4,14,0.14,0.026939972098101072,-1.0170948983593122,-0.9491528824374145,0.000705467232991556,2.029486365490785e-05,-1.0,1.0,-0.9868349109407196
parity_task,42,ParityTask,Ito,0.01,15,5,0,0.0,0.032420802920388604,-1.049683084251784,-0.9763838103253354,0.00084039994809462,0.00021070851390805876,-1.0,0.0,-1.0113890649988846
parity_task,42,ParityTask,Ito,0.01,15,5,1,0.01,0.030100793767612256,0.9672420490386434,1.0371834642331303,0.0008037887741543832,0.00010226901128594088,1.0,0.0,1.0011979772633828
parity_task,42,ParityTask,Ito,0.01,15,5,2,0.02,0.03226847069106135,-1.0486910022278964,-0.9588985581414422,0.001028890474449525,1.2363726290359605e-05,-1.0,0.0,-0.999350424517287
parity_task,42,ParityTask,Ito,0.01,15,5,3,0.03,0.02455841476001098,-1.0358936318434688,-0.9790080751345172,0.0005818643289444446,2.125140658028024e-05,-1.0,0.0,-1.0092943263771597
parity_task,42,ParityTask,Ito,0.01,15,5,4,0.04,0.027075603503254726,-1.0220507650259922,-0.9526611565157678,0.0007109023355450543,2.2185969520405373e-05,-1.0,0.0,-0.994894324162336
parity_task,42,ParityTask,Ito,0.01,15,5,5,0.05,0.024328772542552595,-1.046213276816666,-0.9783785797452283,0.0004404906507278262,0.00015139852269943375,-1.0,0.0,-1.0079132097722068
parity_task,42,ParityTask,Ito,0.01,15,5,6,0.06,0.036450072800133404,0.9674184360742796,1.0400172250445041,0.0010557597449577496,0.00027284806217727284,1.0,0.0,1.002629724414238
parity_task,42,ParityTask,Ito,0.01,15,5,7,0.07,0.03458497714907243,0.9467934986837266,1.0358665199182198,0.0011383713119929508,5.774933240891279e-05,1.0,0.0,0.9984727473057963
parity_task,42,ParityTask,Ito,0.01,15,5,8,0.08,0.0328693151725252,0.9524734714549793,1.035692441590448,0.0009307499278906585,0.00014964195202013747,1.0,0.0,0.9925009327314666
parity_task,42,ParityTask,Ito,0.01,15,5,9,0.09,0.037423416654154926,0.9518954271475369,1.0227164698252849,0.0012460114990727876,0.00015450061499769062,1.0,0.0,0.992206819317504
parity_task,42,ParityTask,Ito,0.01,15,5,10,0.1,0.03850713153542458,-1.0464859929483952,-0.9512481559112477,0.0014335168144964095,4.9282364590080396e-05,-1.0,0.0,-1.0004479146881722
parity_task,42,ParityTask,Ito,0.01,15,5,11,0.11,0.028647349766196345,-1.0398648836263416,-0.9728887161811365,0.0007853778825800728,3.5292766046717576e-05,-1.0,0.0,-1.002678453785015
parity_task,42,ParityTask,Ito,0.01,15,5,12,0.12,0.0372534445265316,-1.0462125028710343,-0.9615922337435809,0.001248275976220667,0.00013954315287070042,-1.0,0.0,-0.9950862268989175
parity_task,42,ParityTask,Ito,0.01,15,5,13,0.13,0.02624950737858278,0.9564192082996633,1.0299446065631437,0.0006186582553199508,7.03783822983216e-05,1.0,0.0,0.996793592981863
parity_task,42,ParityTask,Ito,0.01,15,5,14,0.14,0.027950557835827613,-1.0235489663889596,-0.9627008512917855,0.0007518370508548365,2.939663247910793e-05,-1.0,0.0,-0.992050171978789
parity_task,42,ParityTask,Ito,0.01,15,6,0,0.0,0.027672552803845948,-1.0414583894267957,-0.9685777286867847,0.0006886911449829549,7.707903369868714e-05,-1.0,0.0,-1.0027997667411466
parity_task,42,ParityTask,Ito,0.01,15,6,1,0.01,0.03144304880306637,-1.026522271272044,-0.9504551627200338,0.0009715579737192376,1.7107344312776215e-05,-1.0,0.0,-0.9936129584686676
parity_task,42,ParityTask,Ito,0.01,15,6,2,0.02,0.032323161522173814,-1.025013022417071,-0.950326103899061,0.0008505363982329421,0.00019425037255559543,-1.0,0.0,-0.986176703725219
parity_task,42,ParityTask,Ito,0.01,15,6,3,0.03,0.02738266606651333,-1.0137010233245825,-0.9483015816092676,0.0006944407733887446,5.536962752143583e-05,-1.0,0.0,-0.9907290442775817
parity_task,42,ParityTask,Ito,0.01,15,6,4,0.04,0.024492829118971143,0.9886961904031509,1.0392951914093633,0.0005114335590383858,8.846511921273498e-05,1.0,0.0,1.0095157813295084
parity_task,42,ParityTask,Ito,0.01,15,6,5,0.05,0.037623013232192005,0.9368850428098275,1.0301530001561332,0.0011858809426209958,0.00022961018204869954,1.0,0.0,0.9851002706962019
parity_task,42,ParityTask,Ito,0.01,15,6,6,0.06,0.03571653110489573,-1.0353443222208472,-0.9533585587175901,0.0012008316110000438,7.48389831669408e-05,-1.0,0.0,-0.9973629031476019
parity_task,42,ParityTask,Ito,0.01,15,6,7,0.07,0.021896727157904694,0.9741588816874309,1.0280818770063105,0.00046312101004106383,1.634565018665714e-05,1.0,0.0,0.9964116889930034
parity_task,42,ParityTask,Ito,0.01,15,6,8,0.08,0.02627031239080266,0.9563476237938177,1.0142979432621222,0.0006422751638221423,4.7854149288216615e-05,1.0,0.0,0.9850712983378466
parity_task,42,ParityTask,Ito,0.01,15,6,9,0.09,0.027882210715396274,0.9696053013632697,1.0422959461776602,0.0007559841202029057,2.1433554174853094e-05,1.0,0.0,1.0069249746789752
parity_task,42,ParityTask,Ito,0.01,15,6,10,0.1,0.02768998618832366,0.9588427713502196,1.0304369019943413,0.0007093597884833645,5.7375546626190755e-05,1.0,0.0,1.0006055999121044
parity_task,42,ParityTask,Ito,0.01,15,6,11,0.11,0.02518494465815109,0.9671377005301528,1.024762002741704,0.000581631269050665,5.265016838346731e-05,1.0,0.0,0.9975788621887595
parity_task,42,ParityTask,Ito,0.01,15,6,12,0.12,0.03273663064067257,0.9673242139501385,1.046339841918646,0.0007470992885061884,0.00032458769719763555,1.0,0.0,1.0030784873121479
parity_task,42,ParityTask,Ito,0.01,15,6,13,0.13,0.03455922240352837,0.9531747983829452,1.03338261361624,0.0011594926073026336,3.484724583390465e-05,1.0,0.0,0.9985219291015021
parity_task,42,ParityTask,Ito,0.01,15,6,14,0.14,0.030039363091025655,0.982592509662366,1.0594862071919173,0.0007769735520871283,0.00012538978282734622,1.0,0.0,1.016550504381484
parity_task,42,ParityTask,Ito,0.01,15,7,0,0.0,0.0265895828131621,0.9634252346367933,1.0310844621629085,0.0006784277126032579,2.8578201574747084e-05,1.0,0.0,0.9985520424653317
parity_task,42,ParityTask,Ito,0.01,15,7,1,0.01,0.025678472231336194,0.9759824999400291,1.0337232741208187,0.0005795317225834694,7.985221355203488e-05,1.0,0.0,0.9985908852646693
parity_task,42,ParityTask,Ito,0.01,15,7,2,0.02,0.03163564218460964,-1.0390857791588888,-0.9672390360986284,0.0008094704717640259,0.00019134338466862875,-1.0,0.0,-1.0066010768407254
parity_task,42,ParityTask,Ito,0.01,15,7,3,0.03,0.031024917378304803,0.9572072966786017,1.0281968479845,0.000922797302997679,3.974819533296107e-05,1.0,0.0,0.9978999688169946
parity_task,42,ParityTask,Ito,0.01,15,7,4,0.04,0.03433733941773048,-1.0485858544775348,-0.9548672900412296,0.0011601364078162237,1.8916470472203753e-05,-1.0,0.0,-0.9948812512695161
parity_task,42,ParityTask,Ito,0.01,15,7,5,0.05,0.03749937973264985,0.9478683202455578,1.0471007796001937,0.0014021168002259596,4.086680107510404e-06,1.0,0.0,0.9998853316779707
parity_task,42,ParityTask,Ito,0.01,15,7,6,0.06,0.02899272174581285,-1.016971025425405,-0.9595783062847267,0.0008128551855473287,2.772272868280063e-05,-1.0,0.0,-0.9898809859365465
parity_task,42,ParityTask,Ito,0.01,15,7,7,0.07,0.0293339216241136,0.9497607277738536,1.0266517593971176,0.0008309299160432995,2.954904180633953e-05,1.0,0.0,0.9957917493825447
parity_task,42,ParityTask,Ito,0.01,15,7,8,0.08,0.025956047507511185,-1.0202500556958833,-0.9550283882557316,0.0005680979614871917,0.00010561844072498512,-1.0,0.0,-0.9892304375930586
parity_task,42,ParityTask,Ito,0.01,15,7,9,0.09,0.02642592728396537,0.9724950769489671,1.0327325114242782,0.0006527645875379269,4.55650452794983e-05,1.0,0.0,1.0074355140244473
parity_task,42,ParityTask,Ito,0.01,15,7,10,0.1,0.03287882495356523,-1.0399969368902955,-0.9461431011739635,0.0009243298804353433,0.00015668724989184073,-1.0,0.0,-0.9979476710769412
parity_task,42,ParityTask,Ito,0.01,15,7,11,0.11,0.027579803480157403,0.9611996393440124,1.0385311937640516,0.000746050849702125,1.4594710301977041e-05,1.0,0.0,0.9986838756929471
parity_task,42,ParityTask,Ito,0.01,15,7,12,0.12,0.03140320877839346,0.9701519984249102,1.027484433351272,0.0009443156673003471,4.1845854279020106e-05,1.0,0.0,0.9982315166229956
parity_task,42,ParityTask,Ito,0.01,15,7,13,0.13,0.03230396110631055,-1.0216236833943229,-0.9620447376355895,0.001036481629196578,7.064273961446824e-06,-1.0,0.0,-0.9873037292970112
parity_task,42,ParityTask,Ito,0.01,15,7,14,0.14,0.03503031720829995,-1.0362163645026508,-0.9558453923118105,0.0010326723437658273,0.0001944507799482893,-1.0,0.0,-1.0018029252517386
parity_task,42,ParityTask,Ito,0.01,15,8,0,0.0,0.030731895928192487,0.957869401735975,1.0442134496414082,0.0008978217957240153,4.662763161723921e-05,1.0,0.0,1.0048760353831054
parity_task,42,ParityTask,Ito,0.01,15,8,1,0.01,0.032278435232483756,0.9759803828243251,1.0515882448753597,0.0009715193361867106,7.037804487093837e-05,1.0,0.0,1.0143102926003909
parity_task,42,ParityTask,Ito,0.01,15,8,2,0.02,0.026925209997125645,0.9650559190112281,1.0260815466484072,0.0007204183111088375,4.548622280477734e-06,1.0,0.0,0.9991433705824132
parity_task,42,ParityTask,Ito,0.01,15,8,3,0.03,0.029397051813335958,-1.0343901203096475,-0.9639990984235886,0.0008113710444282441,5.2815610887715415e-05,-1.0,0.0,-0.9985932278564519
parity_task,42,ParityTask,Ito,0.01,15,8,4,0.04,0.027662656457953908,0.971699873652762,1.0367907338478493,0.0006971251698205151,6.80973924902643e-05,1.0,0.0,1.0026105371087184
parity_task,42,ParityTask,Ito,0.01,15,8,5,0.05,0.031704627722876445,-1.037089528451508,-0.9634835819702414,0.0009840212378761169,2.116218117006826e-05,-1.0,0.0,-0.9960073207701653
parity_task,42,ParityTask,Ito,0.01,15,8,6,0.06,0.02543529115080875,-1.0334625180123862,-0.9758812800219354,0.000592628091878517,5.4325944047893094e-05,-1.0,0.0,-1.0087251719611905
parity_task,42,ParityTask,Ito,0.01,15,8,7,0.07,0.036455586771507634,0.9655414956168965,1.0442380177945474,0.0011765129891833695,0.0001524968176715532,1.0,0.0,0.9992730347153844
parity_task,42,ParityTask,Ito,0.01,15,8,8,0.08,0.02927150171416454,0.9527939405514685,1.0365947709185308,0.0007863579407917162,7.046287181062051e-05,1.0,0.0,0.9962453411480725
parity_task,42,ParityTask,Ito,0.01,15,8,9,0.09,0.032838428984134464,-1.04439684428329,-0.9734478696375305,0.0009228330250976529,0.00015552939304838752,-1.0,0.0,-1.0047464625034823
parity_task,42,ParityTask,Ito,0.01,15,8,10,0.1,0.030683629609871355,0.9519493265245267,1.0125429957863876,0.0007390218596514312,0.00020246326638434414,1.0,0.0,0.9874228865482895
parity_task,42,ParityTask,Ito,0.01,15,8,11,0.11,0.0245595826617652,-1.0233766982596486,-0.9659745598148781,0.0004857739344880766,0.00011739916603200193,-1.0,0.0,-0.9944203004093809
parity_task,42,ParityTask,Ito,0.01,15,8,12,0.12,0.026229983660247008,0.9808412302450392,1.0405355497943432,0.0006661228261314413,2.1889216685384435e-05,1.0,0.0,1.0056443405396396
parity_task,42,ParityTask,Ito,0.01,15,8,13,0.13,0.03857318287857826,-1.0380806269688636,-0.9388947151139801,0.0014408675965735037,4.7022840810739045e-05,-1.0,0.0,-0.9916274657971473
parity_task,42,ParityTask,Ito,0.01,15,8,14,0.14,0.02443826012084772,-1.0271727411320684,-0.967002266101749,0.00024463907286941216,0.00035258948486480515,-1.0,0.0,-0.997713947050733
parity_task,42,ParityTask,Ito,0.01,15,9,0,0.0,0.03213086725391632,0.967190825507864,1.0443467966967117,0.001021772595364528,1.0620035124263771e-05,1.0,0.0,1.0065557494403075
parity_task,42,ParityTask,Ito,0.01,15,9,1,0.01,0.028355641439817534,0.9636599218701265,1.040230989509276,0.0006860499203307082,0.00011799248113278957,1.0,0.0,1.000150588062194
parity_task,42,ParityTask,Ito,0.01,15,9,2,0.02,0.019652625224638363,0.9785564482480172,1.0263095054643439,0.0003393036114333818,4.692206678671022e-05,1.0,0.0,1.0049483393486114
parity_task,42,ParityTask,Ito,0.01,15,9,3,0.03,0.03056423945609102,-1.0471624936665307,-0.9666174161903298,0.0005535149775435603,0.00038065775598570845,-1.0,0.0,-1.0036679992127737
parity_task,42,ParityTask,Ito,0.01,15,9,4,0.04,0.02558261992783664,-1.0119758141581858,-0.9442073132145514,0.0005394128652437944,0.00011505757712835074,-1.0,0.0,-0.9787743155286681
parity_task,42,ParityTask,Ito,0.01,15,9,5,0.05,0.03255834485150304,0.9563234173021392,1.0467864751336706,0.000862413601081706,0.00019763221838768898,1.0,0.0,1.005123110833994
parity_task,42,ParityTask,Ito,0.01,15,9,6,0.06,0.03700345964886334,-1.0557497385342378,-0.9670483589618001,0.0012963059627193615,7.295006326569646e-05,-1.0,0.0,-1.0109587317426212
